YYYYMMDD;UVIEF;City
20131126;10.451;Melbourne
20131127;11.149;Melbourne
20131128;11.205;Melbourne
20131129;9.917;Melbourne
20131130;10.861;Melbourne
20131201;11.573;Melbourne
20131202;10.952;Melbourne
20131203;10.719;Melbourne
20131204;10.919;Melbourne
20131205;10.071;Melbourne
20131206;10.72;Melbourne
20131207;11.687;Melbourne
20131208;11.673;Melbourne
20131209;11.296;Melbourne
20131210;10.086;Melbourne
20131211;10.202;Melbourne
20131212;11.265;Melbourne
20131213;10.95;Melbourne
20131214;10.849;Melbourne
20131215;11.258;Melbourne
20131216;11.197;Melbourne
20131217;11.854;Melbourne
20131218;11.751;Melbourne
20131219;11.655;Melbourne
20131220;12.377;Melbourne
20131221;12.298;Melbourne
20131222;12.118;Melbourne
20131223;10.778;Melbourne
20131224;11.089;Melbourne
20131225;11.604;Melbourne
20131226;10.36;Melbourne
20131227;12.592;Melbourne
20131228;11.486;Melbourne
20131229;11.906;Melbourne
20131230;11.126;Melbourne
20131231;11.08;Melbourne
20140101;12.663;Melbourne
20140102;13.511;Melbourne
20140103;13.22;Melbourne
20140104;12.445;Melbourne
20140105;11.872;Melbourne
20140106;10.09;Melbourne
20140107;10.966;Melbourne
20140108;10.623;Melbourne
20140109;11.639;Melbourne
20140110;11.836;Melbourne
20140111;12.746;Melbourne
20140112;13.02;Melbourne
20140113;12.582;Melbourne
20140114;12.366;Melbourne
20140115;12.223;Melbourne
20140116;12.621;Melbourne
20140117;12.544;Melbourne
20140118;12.774;Melbourne
20140119;12.214;Melbourne
20140120;11.368;Melbourne
20140121;11.12;Melbourne
20140122;11.808;Melbourne
20140123;11.992;Melbourne
20140124;11.931;Melbourne
20140125;10.927;Melbourne
20140126;12.928;Melbourne
20140127;12.824;Melbourne
20140128;12.657;Melbourne
20140129;12.718;Melbourne
20140130;12.79;Melbourne
20140131;12.527;Melbourne
20140201;12.094;Melbourne
20140202;12.806;Melbourne
20140203;12.788;Melbourne
20140204;11.74;Melbourne
20140205;10.873;Melbourne
20140206;11.331;Melbourne
20140207;11.397;Melbourne
20140208;12.485;Melbourne
20140209;11.987;Melbourne
20140210;11.718;Melbourne
20140211;11.04;Melbourne
20140212;11.694;Melbourne
20140213;12.291;Melbourne
20140214;11.933;Melbourne
20140215;11.027;Melbourne
20140216;9.559;Melbourne
20140217;10.506;Melbourne
20140218;10.965;Melbourne
20140219;9.647;Melbourne
20140220;9.159;Melbourne
20140221;10.439;Melbourne
20140222;9.719;Melbourne
20140223;9.472;Melbourne
20140224;9.555;Melbourne
20140225;9.201;Melbourne
20140226;8.462;Melbourne
20140227;8.778;Melbourne
20140228;8.839;Melbourne
20140301;8.796;Melbourne
20140302;9.097;Melbourne
20140303;9.555;Melbourne
20140304;9.01;Melbourne
20140305;8.283;Melbourne
20140306;8.304;Melbourne
20140307;7.871;Melbourne
20140308;7.958;Melbourne
20140309;8.24;Melbourne
20140310;8.513;Melbourne
20140311;8.316;Melbourne
20140312;7.537;Melbourne
20140313;7.214;Melbourne
20140314;7.148;Melbourne
20140315;6.991;Melbourne
20140316;6.469;Melbourne
20140317;7.018;Melbourne
20140318;7.109;Melbourne
20140319;6.997;Melbourne
20140320;7.288;Melbourne
20140321;7.088;Melbourne
20140322;6.655;Melbourne
20140323;6.244;Melbourne
20140324;6.428;Melbourne
20140325;6.197;Melbourne
20140326;6.243;Melbourne
20140327;6.338;Melbourne
20140328;6.008;Melbourne
20140329;5.96;Melbourne
20140330;5.905;Melbourne
20140331;6.234;Melbourne
20140401;5.883;Melbourne
20140402;6.183;Melbourne
20140403;5.955;Melbourne
20140404;5.575;Melbourne
20140405;5.151;Melbourne
20140406;5.319;Melbourne
20140407;5.28;Melbourne
20140408;5.563;Melbourne
20140409;5.279;Melbourne
20140410;5.155;Melbourne
20140411;4.62;Melbourne
20140412;4.553;Melbourne
20140413;4.86;Melbourne
20140414;4.421;Melbourne
20140415;4.364;Melbourne
20140416;4.377;Melbourne
20140417;4.537;Melbourne
20140418;3.941;Melbourne
20140419;4.057;Melbourne
20140420;3.819;Melbourne
20140421;3.914;Melbourne
20140422;3.649;Melbourne
20140423;3.809;Melbourne
20140424;3.466;Melbourne
20140425;3.404;Melbourne
20140426;3.43;Melbourne
20140427;3.329;Melbourne
20140428;3.592;Melbourne
20140429;3.469;Melbourne
20140430;3.083;Melbourne
20140501;3.117;Melbourne
20140502;2.735;Melbourne
20140503;2.487;Melbourne
20140504;2.816;Melbourne
20140505;2.738;Melbourne
20140506;2.619;Melbourne
20140507;2.676;Melbourne
20140508;2.598;Melbourne
20140509;2.784;Melbourne
20140510;2.732;Melbourne
20140511;2.344;Melbourne
20140512;2.384;Melbourne
20140513;2.58;Melbourne
20140514;2.526;Melbourne
20140515;2.479;Melbourne
20140516;2.353;Melbourne
20140517;2.182;Melbourne
20140518;2.173;Melbourne
20140519;2.169;Melbourne
20140520;2.193;Melbourne
20140521;2.17;Melbourne
20140522;1.912;Melbourne
20140523;2.093;Melbourne
20140524;2.083;Melbourne
20140525;1.996;Melbourne
20140526;2.078;Melbourne
20140527;1.915;Melbourne
20140528;1.857;Melbourne
20140529;1.792;Melbourne
20140530;1.721;Melbourne
20140531;1.621;Melbourne
20140601;1.669;Melbourne
20140602;1.688;Melbourne
20140603;1.718;Melbourne
20140604;1.663;Melbourne
20140605;1.696;Melbourne
20140606;1.68;Melbourne
20140607;1.579;Melbourne
20140608;1.687;Melbourne
20140609;1.565;Melbourne
20140610;1.687;Melbourne
20140611;1.704;Melbourne
20140612;1.537;Melbourne
20140613;1.426;Melbourne
20140614;1.409;Melbourne
20140615;1.55;Melbourne
20140616;1.377;Melbourne
20140617;1.549;Melbourne
20140618;1.603;Melbourne
20140619;1.575;Melbourne
20140620;1.319;Melbourne
20140621;1.513;Melbourne
20140622;1.622;Melbourne
20140623;1.312;Melbourne
20140624;1.32;Melbourne
20140625;1.402;Melbourne
20140626;1.384;Melbourne
20140627;1.427;Melbourne
20140628;1.309;Melbourne
20140629;1.335;Melbourne
20140630;1.368;Melbourne
20140701;1.487;Melbourne
20140702;1.792;Melbourne
20140703;1.874;Melbourne
20140704;1.72;Melbourne
20140705;1.572;Melbourne
20140706;1.422;Melbourne
20140707;1.514;Melbourne
20140708;1.488;Melbourne
20140709;1.268;Melbourne
20140710;1.372;Melbourne
20140711;1.548;Melbourne
20140712;1.526;Melbourne
20140713;1.535;Melbourne
20140714;1.831;Melbourne
20140715;1.767;Melbourne
20140716;1.572;Melbourne
20140717;1.388;Melbourne
20140718;1.566;Melbourne
20140719;1.722;Melbourne
20140720;1.719;Melbourne
20140721;1.652;Melbourne
20140722;1.707;Melbourne
20140723;1.746;Melbourne
20140724;1.608;Melbourne
20140725;1.614;Melbourne
20140726;1.826;Melbourne
20140727;2.116;Melbourne
20140728;1.98;Melbourne
20140729;1.936;Melbourne
20140730;2.204;Melbourne
20140731;2.484;Melbourne
20140801;1.9;Melbourne
20140802;2.076;Melbourne
20140803;2.095;Melbourne
20140804;2.263;Melbourne
20140805;2.353;Melbourne
20140806;2.482;Melbourne
20140807;2.435;Melbourne
20140808;2.65;Melbourne
20140809;2.702;Melbourne
20140810;2.365;Melbourne
20140811;2.311;Melbourne
20140812;2.218;Melbourne
20140813;2.523;Melbourne
20140814;2.655;Melbourne
20140815;2.719;Melbourne
20140816;2.563;Melbourne
20140817;2.583;Melbourne
20140818;2.51;Melbourne
20140819;2.547;Melbourne
20140820;2.878;Melbourne
20140821;2.886;Melbourne
20140822;2.993;Melbourne
20140823;3.094;Melbourne
20140824;3.138;Melbourne
20140825;3.174;Melbourne
20140826;3.313;Melbourne
20140827;3.296;Melbourne
20140828;3.296;Melbourne
20140829;3.296;Melbourne
20140830;3.404;Melbourne
20140831;3.248;Melbourne
20140901;3.383;Melbourne
20140902;3.039;Melbourne
20140903;3.162;Melbourne
20140904;3.475;Melbourne
20140905;3.514;Melbourne
20140906;3.722;Melbourne
20140907;3.899;Melbourne
20140908;4.167;Melbourne
20140909;3.918;Melbourne
20140910;3.984;Melbourne
20140911;3.739;Melbourne
20140912;4.141;Melbourne
20140913;4.593;Melbourne
20140914;4.759;Melbourne
20140915;4.293;Melbourne
20140916;4.043;Melbourne
20140917;4.046;Melbourne
20140918;4.143;Melbourne
20140919;4.17;Melbourne
20140920;4.353;Melbourne
20140921;4.855;Melbourne
20140922;5.452;Melbourne
20140923;5.619;Melbourne
20140924;5.666;Melbourne
20140925;5.625;Melbourne
20140926;5.293;Melbourne
20140927;5.921;Melbourne
20140928;6.06;Melbourne
20140929;5.935;Melbourne
20140930;5.554;Melbourne
20141001;5.678;Melbourne
20141002;6.292;Melbourne
20141003;6.198;Melbourne
20141004;6.339;Melbourne
20141005;6.511;Melbourne
20141006;6.296;Melbourne
20141007;5.803;Melbourne
20141008;6.07;Melbourne
20141009;6.292;Melbourne
20141010;5.912;Melbourne
20141011;7.052;Melbourne
20141012;6.526;Melbourne
20141013;6.029;Melbourne
20141014;6.429;Melbourne
20141015;6.828;Melbourne
20141016;6.331;Melbourne
20141017;7.074;Melbourne
20141018;7.492;Melbourne
20141019;7.906;Melbourne
20141020;7.425;Melbourne
20141021;7.847;Melbourne
20141022;7.405;Melbourne
20141023;7.835;Melbourne
20141024;8.077;Melbourne
20141025;7.586;Melbourne
20141026;8.172;Melbourne
20141027;7.184;Melbourne
20141028;7.738;Melbourne
20141029;7.667;Melbourne
20141030;8.058;Melbourne
20141031;8.341;Melbourne
20141101;7.368;Melbourne
20141102;7.829;Melbourne
20141103;8.246;Melbourne
20141104;7.878;Melbourne
20141105;7.591;Melbourne
20141106;8.564;Melbourne
20141107;9.079;Melbourne
20141108;8.873;Melbourne
20141109;9.033;Melbourne
20141110;9.359;Melbourne
20141111;9.459;Melbourne
20141112;9.23;Melbourne
20141113;9.717;Melbourne
20141114;10.216;Melbourne
20141115;9.598;Melbourne
20141116;9.346;Melbourne
20141117;9.034;Melbourne
20141118;8.987;Melbourne
20141119;9.609;Melbourne
20141120;10.148;Melbourne
20141121;9.586;Melbourne
20141122;9.4;Melbourne
20141123;10.601;Melbourne
20141124;10.815;Melbourne
20141125;9.627;Melbourne
20141126;9.753;Melbourne
20141127;10.325;Melbourne
20141128;10.348;Melbourne
20141129;10.439;Melbourne
20141130;10.333;Melbourne
20141201;10.425;Melbourne
20141202;10.709;Melbourne
20141203;10.49;Melbourne
20141204;10.678;Melbourne
20141205;10.529;Melbourne
20141206;10.433;Melbourne
20141207;10.479;Melbourne
20141208;10.313;Melbourne
20141209;10.159;Melbourne
20141210;11.183;Melbourne
20141211;11.044;Melbourne
20141212;11.168;Melbourne
20141213;11.388;Melbourne
20141214;10.235;Melbourne
20141215;10.516;Melbourne
20141216;11.093;Melbourne
20141217;10.817;Melbourne
20141218;10.083;Melbourne
20141219;10.871;Melbourne
20141220;11.123;Melbourne
20141221;12.217;Melbourne
20141222;11.909;Melbourne
20141223;12.013;Melbourne
20141224;11.452;Melbourne
20141225;10.862;Melbourne
20141226;11.338;Melbourne
20141227;11.461;Melbourne
20141228;11.042;Melbourne
20141229;10.704;Melbourne
20141230;12.356;Melbourne
20141231;12.276;Melbourne
20150101;11.181;Melbourne
20150102;12.159;Melbourne
20150103;12.354;Melbourne
20150104;12.179;Melbourne
20150105;11.184;Melbourne
20150106;11.395;Melbourne
20150107;12.857;Melbourne
20150108;12.251;Melbourne
20150109;11.854;Melbourne
20150110;13.197;Melbourne
20150111;12.286;Melbourne
20150112;12.791;Melbourne
20150113;13.716;Melbourne
20150114;12.379;Melbourne
20150115;12.495;Melbourne
20150116;11.753;Melbourne
20150117;10.999;Melbourne
20150118;10.946;Melbourne
20150119;9.955;Melbourne
20150120;10.529;Melbourne
20150121;12.061;Melbourne
20150122;12.769;Melbourne
20150123;11.584;Melbourne
20150124;11.656;Melbourne
20150125;11.169;Melbourne
20150126;11.419;Melbourne
20150127;10.55;Melbourne
20150128;10.23;Melbourne
20150129;10.576;Melbourne
20150130;10.494;Melbourne
20150131;10.811;Melbourne
20150201;10.659;Melbourne
20150202;12.287;Melbourne
20150203;11.164;Melbourne
20150204;10.095;Melbourne
20150205;10.75;Melbourne
20150206;11.206;Melbourne
20150207;10.422;Melbourne
20150208;11.136;Melbourne
20150209;11.089;Melbourne
20150210;10.675;Melbourne
20150211;11.579;Melbourne
20150212;10.245;Melbourne
20150213;10.235;Melbourne
20150214;9.409;Melbourne
20150215;9.853;Melbourne
20150216;10.241;Melbourne
20150217;10.052;Melbourne
20150218;10.132;Melbourne
20150219;9.617;Melbourne
20150220;9.941;Melbourne
20150221;9.069;Melbourne
20150222;9.741;Melbourne
20150223;9.884;Melbourne
20150224;9.122;Melbourne
20150225;9.159;Melbourne
20150226;9.146;Melbourne
20150227;9.478;Melbourne
20150228;9.371;Melbourne
20150301;8.231;Melbourne
20150302;9.976;Melbourne
20150303;9.922;Melbourne
20150304;8.376;Melbourne
20150305;7.378;Melbourne
20150306;8.189;Melbourne
20150307;7.851;Melbourne
20150308;7.197;Melbourne
20150309;7.762;Melbourne
20150310;7.806;Melbourne
20150311;8.161;Melbourne
20150312;7.325;Melbourne
20150313;7.061;Melbourne
20150314;7.593;Melbourne
20150315;7.317;Melbourne
20150316;7.458;Melbourne
20150317;6.92;Melbourne
20150318;6.843;Melbourne
20150319;6.768;Melbourne
20150320;5.927;Melbourne
20150321;6.722;Melbourne
20150322;7.167;Melbourne
20150323;6.868;Melbourne
20150324;6.154;Melbourne
20150325;6.814;Melbourne
20150326;5.694;Melbourne
20150327;5.525;Melbourne
20150328;6.059;Melbourne
20150329;6.142;Melbourne
20150330;6.11;Melbourne
20150331;6.191;Melbourne
20150401;6.68;Melbourne
20150402;5.997;Melbourne
20150403;6.185;Melbourne
20150404;5.425;Melbourne
20150405;5.076;Melbourne
20150406;4.799;Melbourne
20150407;4.572;Melbourne
20150408;4.746;Melbourne
20150409;4.682;Melbourne
20150410;4.833;Melbourne
20150411;5.077;Melbourne
20150412;4.535;Melbourne
20150413;5.061;Melbourne
20150414;4.699;Melbourne
20150415;4.982;Melbourne
20150416;4.653;Melbourne
20150417;4.663;Melbourne
20150418;4.504;Melbourne
20150419;3.756;Melbourne
20150420;4.004;Melbourne
20150421;4.272;Melbourne
20150422;4.464;Melbourne
20150423;4.629;Melbourne
20150424;4.284;Melbourne
20150425;3.364;Melbourne
20150426;3.407;Melbourne
20150427;3.207;Melbourne
20150428;2.99;Melbourne
20150429;3.017;Melbourne
20150430;3.07;Melbourne
20150501;3.181;Melbourne
20150502;3.099;Melbourne
20150503;3.157;Melbourne
20150504;3.182;Melbourne
20150505;2.851;Melbourne
20150506;2.764;Melbourne
20150507;2.439;Melbourne
20150508;2.646;Melbourne
20150509;2.765;Melbourne
20150510;2.505;Melbourne
20150511;2.48;Melbourne
20150512;2.508;Melbourne
20150513;2.213;Melbourne
20150514;2.315;Melbourne
20150515;2.272;Melbourne
20150516;2.424;Melbourne
20150517;2.342;Melbourne
20150518;2.258;Melbourne
20150519;1.978;Melbourne
20150520;2.15;Melbourne
20150521;2.012;Melbourne
20150522;2.113;Melbourne
20150523;2.267;Melbourne
20150524;2.085;Melbourne
20150525;2.116;Melbourne
20150526;2.032;Melbourne
20150527;1.962;Melbourne
20150528;1.763;Melbourne
20150529;1.649;Melbourne
20150530;1.587;Melbourne
20150531;1.716;Melbourne
20150601;1.822;Melbourne
20150602;1.888;Melbourne
20150603;1.619;Melbourne
20150604;1.524;Melbourne
20150605;1.651;Melbourne
20150606;1.78;Melbourne
20150607;1.824;Melbourne
20150608;1.791;Melbourne
20150609;1.768;Melbourne
20150610;1.56;Melbourne
20150611;1.723;Melbourne
20150612;1.691;Melbourne
20150613;1.766;Melbourne
20150614;1.674;Melbourne
20150615;1.601;Melbourne
20150616;1.492;Melbourne
20150617;1.608;Melbourne
20150618;1.418;Melbourne
20150619;1.366;Melbourne
20150620;1.413;Melbourne
20150621;1.479;Melbourne
20150622;1.591;Melbourne
20150623;1.612;Melbourne
20150624;1.554;Melbourne
20150625;1.495;Melbourne
20150626;1.505;Melbourne
20150627;1.614;Melbourne
20150628;1.545;Melbourne
20150629;1.609;Melbourne
20150630;1.489;Melbourne
20150701;1.544;Melbourne
20150702;1.395;Melbourne
20150703;1.448;Melbourne
20150704;1.427;Melbourne
20150705;1.48;Melbourne
20150706;1.471;Melbourne
20150707;1.459;Melbourne
20150708;1.599;Melbourne
20150709;1.742;Melbourne
20150710;1.469;Melbourne
20150711;1.409;Melbourne
20150712;1.444;Melbourne
20150713;1.638;Melbourne
20150714;1.546;Melbourne
20150715;1.461;Melbourne
20150716;1.576;Melbourne
20150717;1.569;Melbourne
20150718;1.663;Melbourne
20150719;1.93;Melbourne
20150720;1.922;Melbourne
20150721;1.929;Melbourne
20150722;1.693;Melbourne
20150723;1.847;Melbourne
20150724;1.823;Melbourne
20150725;1.776;Melbourne
20150726;1.785;Melbourne
20150727;2.055;Melbourne
20150728;2.103;Melbourne
20150729;2.275;Melbourne
20150730;2.191;Melbourne
20150731;2.163;Melbourne
20150801;2.349;Melbourne
20150802;2.386;Melbourne
20150803;2.375;Melbourne
20150804;1.976;Melbourne
20150805;1.978;Melbourne
20150806;2.218;Melbourne
20150807;2.407;Melbourne
20150808;2.625;Melbourne
20150809;2.558;Melbourne
20150810;2.421;Melbourne
20150811;2.448;Melbourne
20150812;2.191;Melbourne
20150813;2.307;Melbourne
20150814;2.728;Melbourne
20150815;3.104;Melbourne
20150816;2.906;Melbourne
20150817;2.641;Melbourne
20150818;3.16;Melbourne
20150819;3.298;Melbourne
20150820;3.154;Melbourne
20150821;3.255;Melbourne
20150822;3.142;Melbourne
20150823;2.973;Melbourne
20150824;2.959;Melbourne
20150825;2.994;Melbourne
20150826;3.341;Melbourne
20150827;3.435;Melbourne
20150828;3.037;Melbourne
20150829;3.416;Melbourne
20150830;3.685;Melbourne
20150831;3.87;Melbourne
20150901;3.405;Melbourne
20150902;4.127;Melbourne
20150903;4.126;Melbourne
20150904;3.701;Melbourne
20150905;3.508;Melbourne
20150906;3.948;Melbourne
20150907;3.825;Melbourne
20150908;4.034;Melbourne
20150909;4.322;Melbourne
20150910;4.408;Melbourne
20150911;4.62;Melbourne
20150912;4.397;Melbourne
20150913;4.622;Melbourne
20150914;4.824;Melbourne
20150915;4.939;Melbourne
20150916;4.22;Melbourne
20150917;5.024;Melbourne
20150918;5.112;Melbourne
20150919;5.047;Melbourne
20150920;5.331;Melbourne
20150921;5.392;Melbourne
20150922;4.923;Melbourne
20150923;5.549;Melbourne
20150924;5.727;Melbourne
20150925;6.472;Melbourne
20150926;6.329;Melbourne
20150927;6.494;Melbourne
20150928;6.314;Melbourne
20150929;6.239;Melbourne
20150930;5.868;Melbourne
20151001;6.521;Melbourne
20151002;7.325;Melbourne
20151003;6.909;Melbourne
20151004;6.63;Melbourne
20151005;6.967;Melbourne
20151006;6.828;Melbourne
20151007;6.372;Melbourne
20151008;6.695;Melbourne
20151009;6.925;Melbourne
20151010;7.134;Melbourne
20151011;7.331;Melbourne
20151012;6.955;Melbourne
20151013;7.057;Melbourne
20151014;7.616;Melbourne
20151015;7.95;Melbourne
20151016;7.772;Melbourne
20151017;7.044;Melbourne
20151018;7.14;Melbourne
20151019;7.209;Melbourne
20151020;7.645;Melbourne
20151021;7.38;Melbourne
20151022;7.669;Melbourne
20151023;7.961;Melbourne
20151024;8.233;Melbourne
20151025;7.94;Melbourne
20151026;8.335;Melbourne
20151027;8.476;Melbourne
20151028;8.414;Melbourne
20151029;7.834;Melbourne
20151030;8.965;Melbourne
20151031;8.535;Melbourne
20151101;9.337;Melbourne
20151102;8.336;Melbourne
20151103;8.65;Melbourne
20151104;8.871;Melbourne
20151105;8.938;Melbourne
20151106;9.733;Melbourne
20151107;8.837;Melbourne
20151108;9.547;Melbourne
20151109;8.911;Melbourne
20151110;9.715;Melbourne
20151111;9.598;Melbourne
20151112;9.262;Melbourne
20151113;8.948;Melbourne
20151114;9.224;Melbourne
20151115;9.252;Melbourne
20151116;9.641;Melbourne
20151117;9.433;Melbourne
20151118;10.29;Melbourne
20151119;10.58;Melbourne
20151120;10.625;Melbourne
20151121;10.296;Melbourne
20151122;9.929;Melbourne
20151123;10.248;Melbourne
20151124;10.147;Melbourne
20151125;10.433;Melbourne
20151126;10.018;Melbourne
20151127;10.506;Melbourne
20151128;10.48;Melbourne
20151129;10.122;Melbourne
20151130;10.345;Melbourne
20151201;9.965;Melbourne
20151202;10.277;Melbourne
20151203;11.189;Melbourne
20151204;10.798;Melbourne
20151205;11.559;Melbourne
20151206;11.028;Melbourne
20151207;11.18;Melbourne
20151208;11.323;Melbourne
20151209;11.017;Melbourne
20151210;10.443;Melbourne
20151211;9.928;Melbourne
20151212;9.841;Melbourne
20151213;10.124;Melbourne
20151214;10.663;Melbourne
20151215;10.691;Melbourne
20151216;11.474;Melbourne
20151217;12.043;Melbourne
20151218;11.87;Melbourne
20151219;11.664;Melbourne
20151220;12.642;Melbourne
20151221;12.161;Melbourne
20151222;11.778;Melbourne
20151223;11.519;Melbourne
20151224;12.479;Melbourne
20151225;12.036;Melbourne
20151226;11.136;Melbourne
20151227;11.888;Melbourne
20151228;11.765;Melbourne
20151229;12.838;Melbourne
20151230;13.087;Melbourne
20151231;11.953;Melbourne
20160101;12.611;Melbourne
20160102;11.991;Melbourne
20160103;11.92;Melbourne
20160104;11.637;Melbourne
20160105;11.571;Melbourne
20160106;11.992;Melbourne
20160107;11.827;Melbourne
20160108;13.33;Melbourne
20160109;13.126;Melbourne
20160110;11.984;Melbourne
20160111;11.757;Melbourne
20160112;12.151;Melbourne
20160113;12.713;Melbourne
20160114;11.999;Melbourne
20160115;11.657;Melbourne
20160116;11.557;Melbourne
20160117;12.208;Melbourne
20160118;11.492;Melbourne
20160119;12.149;Melbourne
20160120;12.316;Melbourne
20160121;12.186;Melbourne
20160122;11.584;Melbourne
20160123;11.828;Melbourne
20160124;11.334;Melbourne
20160125;10.917;Melbourne
20160126;11.823;Melbourne
20160127;12.041;Melbourne
20160128;11.274;Melbourne
20160129;9.501;Melbourne
20160130;10.092;Melbourne
20160131;9.962;Melbourne
20160201;11.26;Melbourne
20160202;12.966;Melbourne
20160203;11.087;Melbourne
20160204;10.905;Melbourne
20160205;11.535;Melbourne
20160206;10.75;Melbourne
20160207;11.71;Melbourne
20160208;11.742;Melbourne
20160209;11.206;Melbourne
20160210;10.507;Melbourne
20160211;9.64;Melbourne
20160212;11.077;Melbourne
20160213;10.852;Melbourne
20160214;9.942;Melbourne
20160215;9.294;Melbourne
20160216;9.616;Melbourne
20160217;11.144;Melbourne
20160218;10.709;Melbourne
20160219;10.099;Melbourne
20160220;9.709;Melbourne
20160221;9.726;Melbourne
20160222;10.422;Melbourne
20160223;10.405;Melbourne
20160224;10.165;Melbourne
20160225;10.279;Melbourne
20160226;8.84;Melbourne
20160227;9.886;Melbourne
20160228;9.683;Melbourne
20160229;9.19;Melbourne
20160301;9.914;Melbourne
20160302;9.167;Melbourne
20160303;9.33;Melbourne
20160304;9.212;Melbourne
20160305;8.951;Melbourne
20160306;8.967;Melbourne
20160307;9.001;Melbourne
20160308;9.019;Melbourne
20160309;8.603;Melbourne
20160310;7.807;Melbourne
20160311;8.099;Melbourne
20160312;8.311;Melbourne
20160313;7.772;Melbourne
20160314;7.783;Melbourne
20160315;7.358;Melbourne
20160316;7.843;Melbourne
20160317;7.588;Melbourne
20160318;7.012;Melbourne
20160319;6.997;Melbourne
20160320;6.702;Melbourne
20160321;6.939;Melbourne
20160322;7.017;Melbourne
20160323;6.878;Melbourne
20160324;6.692;Melbourne
20160325;5.831;Melbourne
20160326;5.894;Melbourne
20160327;5.909;Melbourne
20160328;5.725;Melbourne
20160329;5.424;Melbourne
20160330;5.362;Melbourne
20160331;5.667;Melbourne
20160401;5.948;Melbourne
20160402;5.164;Melbourne
20160403;5.152;Melbourne
20160404;5.148;Melbourne
20160405;5.79;Melbourne
20160406;5.614;Melbourne
20160407;5.194;Melbourne
20160408;5.039;Melbourne
20160409;4.888;Melbourne
20160410;4.495;Melbourne
20160411;4.502;Melbourne
20160412;4.414;Melbourne
20160413;4.375;Melbourne
20160414;4.376;Melbourne
20160415;4.252;Melbourne
20160416;3.922;Melbourne
20160417;3.952;Melbourne
20160418;4.175;Melbourne
20160419;3.796;Melbourne
20160420;3.687;Melbourne
20160421;3.81;Melbourne
20160422;3.614;Melbourne
20160423;3.91;Melbourne
20160424;4.003;Melbourne
20160425;3.942;Melbourne
20160426;3.756;Melbourne
20160427;3.811;Melbourne
20160428;3.382;Melbourne
20160429;3.368;Melbourne
20160430;3.414;Melbourne
20160501;2.815;Melbourne
20160502;2.973;Melbourne
20160503;3.014;Melbourne
20160504;2.809;Melbourne
20160505;2.912;Melbourne
20160506;2.916;Melbourne
20160507;3.13;Melbourne
20160508;2.946;Melbourne
20160509;2.614;Melbourne
20160510;2.486;Melbourne
20160511;2.445;Melbourne
20160512;2.624;Melbourne
20160513;2.663;Melbourne
20160514;2.707;Melbourne
20160515;2.524;Melbourne
20160516;2.501;Melbourne
20160517;2.342;Melbourne
20160518;2.185;Melbourne
20160519;2.177;Melbourne
20160520;2.207;Melbourne
20160521;2.309;Melbourne
20160522;2.309;Melbourne
20160523;2.004;Melbourne
20160524;1.881;Melbourne
20160525;2.119;Melbourne
20160526;1.939;Melbourne
20160527;1.814;Melbourne
20160528;1.662;Melbourne
20160529;1.647;Melbourne
20160530;1.748;Melbourne
20160531;1.68;Melbourne
20160601;1.792;Melbourne
20160602;1.547;Melbourne
20160603;1.763;Melbourne
20160604;1.803;Melbourne
20160605;1.796;Melbourne
20160606;1.779;Melbourne
20160607;1.731;Melbourne
20160608;1.809;Melbourne
20160609;1.578;Melbourne
20160610;1.639;Melbourne
20160611;1.446;Melbourne
20160612;1.494;Melbourne
20160613;1.624;Melbourne
20160614;1.626;Melbourne
20160615;1.666;Melbourne
20160616;1.542;Melbourne
20160617;1.567;Melbourne
20160618;1.351;Melbourne
20160619;1.371;Melbourne
20160620;1.472;Melbourne
20160621;1.362;Melbourne
20160622;1.345;Melbourne
20160623;1.489;Melbourne
20160624;1.17;Melbourne
20160625;1.634;Melbourne
20160626;1.56;Melbourne
20160627;1.443;Melbourne
20160628;1.51;Melbourne
20160629;1.586;Melbourne
20160630;1.332;Melbourne
20160701;1.35;Melbourne
20160702;1.497;Melbourne
20160703;1.671;Melbourne
20160704;1.449;Melbourne
20160705;1.435;Melbourne
20160706;1.519;Melbourne
20160707;1.743;Melbourne
20160708;1.746;Melbourne
20160709;1.809;Melbourne
20160710;1.607;Melbourne
20160711;1.72;Melbourne
20160712;1.762;Melbourne
20160713;1.538;Melbourne
20160714;1.716;Melbourne
20160715;1.887;Melbourne
20160716;2.069;Melbourne
20160717;2.31;Melbourne
20160718;2.299;Melbourne
20160719;2.1;Melbourne
20160720;1.974;Melbourne
20160721;2.101;Melbourne
20160722;2.192;Melbourne
20160723;1.878;Melbourne
20160724;1.732;Melbourne
20160725;1.916;Melbourne
20160726;1.951;Melbourne
20160727;2.033;Melbourne
20160728;2.168;Melbourne
20160729;2.302;Melbourne
20160730;2.464;Melbourne
20160731;2.395;Melbourne
20160801;2.139;Melbourne
20160802;2.213;Melbourne
20160803;2.218;Melbourne
20160804;2.405;Melbourne
20160805;2.403;Melbourne
20160806;2.419;Melbourne
20160807;2.968;Melbourne
20160808;2.952;Melbourne
20160809;2.576;Melbourne
20160810;2.611;Melbourne
20160811;2.4;Melbourne
20160812;2.522;Melbourne
20160813;2.666;Melbourne
20160814;2.878;Melbourne
20160815;3.037;Melbourne
20160816;3.182;Melbourne
20160817;2.915;Melbourne
20160818;3.142;Melbourne
20160819;2.712;Melbourne
