YYYYMMDD;UVIEF;City
20180209;12.594;Perth
20180210;12.582;Perth
20180211;12.67;Perth
20180212;11.968;Perth
20180213;12.139;Perth
20180214;11.536;Perth
20180215;12.435;Perth
20180216;12.45;Perth
20180217;11.208;Perth
20180218;11.555;Perth
20180219;11.139;Perth
20180220;11.052;Perth
20180221;11.425;Perth
20180222;12.494;Perth
20180223;11.801;Perth
20180224;12.428;Perth
20180225;11.271;Perth
20180226;10.353;Perth
20180227;10.095;Perth
20180228;10.346;Perth
20180301;11.172;Perth
20180302;10.539;Perth
20180303;10.651;Perth
20180304;10.911;Perth
20180305;10.427;Perth
20180306;10.772;Perth
20180307;11.107;Perth
20180308;10.617;Perth
20180309;10.545;Perth
20180310;10.374;Perth
20180311;10.064;Perth
20180312;10.428;Perth
20180313;10.109;Perth
20180314;9.252;Perth
20180315;9.506;Perth
20180316;9.764;Perth
20180317;8.713;Perth
20180318;8.181;Perth
20180319;8.971;Perth
20180320;8.898;Perth
20180321;8.395;Perth
20180322;9.203;Perth
20180323;8.776;Perth
20180324;9.281;Perth
20180325;8.474;Perth
20180326;8.638;Perth
20180327;8.094;Perth
20180328;7.62;Perth
20180329;7.4;Perth
20180330;7.681;Perth
20180331;7.529;Perth
20180401;7.009;Perth
20180402;7.022;Perth
20180403;7.348;Perth
20180404;7.043;Perth
20180405;7.083;Perth
20180406;7.151;Perth
20180407;7.138;Perth
20180408;7.113;Perth
20180409;6.636;Perth
20180410;6.066;Perth
20180411;6.077;Perth
20180412;6.205;Perth
20180413;6.47;Perth
20180414;6.208;Perth
20180415;5.796;Perth
20180416;5.487;Perth
20180417;5.575;Perth
20180418;5.59;Perth
20180419;5.289;Perth
20180420;5.351;Perth
20180421;5.554;Perth
20180422;5.176;Perth
20180423;5.512;Perth
20180424;4.846;Perth
20180425;4.693;Perth
20180426;4.965;Perth
20180427;4.754;Perth
20180428;4.769;Perth
20180429;5;Perth
20180430;4.8;Perth
20180501;4.554;Perth
20180502;4.325;Perth
20180503;4.498;Perth
20180504;4.299;Perth
20180505;4.452;Perth
20180506;4.339;Perth
20180507;4.249;Perth
20180508;3.806;Perth
20180509;3.723;Perth
20180510;3.972;Perth
20180511;4.296;Perth
20180512;4.402;Perth
20180513;4.019;Perth
20180514;3.812;Perth
20180515;3.897;Perth
20180516;3.658;Perth
20180517;3.436;Perth
20180518;3.197;Perth
20180519;3.25;Perth
20180520;3.343;Perth
20180521;3.26;Perth
20180522;3.167;Perth
20180523;3.317;Perth
20180524;3.233;Perth
20180525;2.953;Perth
20180526;2.93;Perth
20180527;2.974;Perth
20180528;2.969;Perth
20180529;2.902;Perth
20180530;2.935;Perth
20180531;2.738;Perth
20180601;2.556;Perth
20180602;2.542;Perth
20180603;2.816;Perth
20180604;2.921;Perth
20180605;2.929;Perth
20180606;2.693;Perth
20180607;2.41;Perth
20180608;2.545;Perth
20180609;2.203;Perth
20180610;2.228;Perth
20180611;2.626;Perth
20180612;2.405;Perth
20180613;2.521;Perth
20180614;2.716;Perth
20180615;2.533;Perth
20180616;2.531;Perth
20180617;2.522;Perth
20180618;2.245;Perth
20180619;2.282;Perth
20180620;2.35;Perth
20180621;2.361;Perth
20180622;2.354;Perth
20180623;2.638;Perth
20180624;2.781;Perth
20180625;2.776;Perth
20180626;2.741;Perth
20180627;2.382;Perth
20180628;2.258;Perth
20180629;2.18;Perth
20180630;2.066;Perth
20180701;2.31;Perth
20180702;2.39;Perth
20180703;2.355;Perth
20180704;2.483;Perth
20180705;2.275;Perth
20180706;2.537;Perth
20180707;2.683;Perth
20180708;2.824;Perth
20180709;2.602;Perth
20180710;2.751;Perth
20180711;2.873;Perth
20180712;2.719;Perth
20180713;2.71;Perth
20180714;2.575;Perth
20180715;2.459;Perth
20180716;2.757;Perth
20180717;2.826;Perth
20180718;2.968;Perth
20180719;3.025;Perth
20180720;3.373;Perth
20180721;3.166;Perth
20180722;2.806;Perth
20180723;2.635;Perth
20180724;2.822;Perth
20180725;2.876;Perth
20180726;3.037;Perth
20180727;3.116;Perth
20180728;3.26;Perth
20180729;3.202;Perth
20180730;2.924;Perth
20180731;3.146;Perth
20180801;2.963;Perth
20180802;2.934;Perth
20180803;3.328;Perth
20180804;3.522;Perth
20180805;3.621;Perth
20180806;3.818;Perth
20180807;3.858;Perth
20180808;4.067;Perth
20180809;3.455;Perth
20180810;3.709;Perth
20180811;3.849;Perth
20180812;4.541;Perth
20180813;4.532;Perth
20180814;4.265;Perth
20180815;4.183;Perth
20180816;4.413;Perth
20180817;4.221;Perth
20180818;4.129;Perth
20180819;4.456;Perth
20180820;4.234;Perth
20180821;4.711;Perth
20180822;4.112;Perth
20180823;4.476;Perth
20180824;4.699;Perth
20180825;4.637;Perth
20180826;4.873;Perth
20180827;4.587;Perth
20180828;4.343;Perth
20180829;3.986;Perth
20180830;5.065;Perth
20180831;5.062;Perth
20180901;4.756;Perth
20180902;4.999;Perth
20180903;5.41;Perth
20180904;5.202;Perth
20180905;4.31;Perth
20180906;4.765;Perth
20180907;4.831;Perth
20180908;5.184;Perth
20180909;5.441;Perth
20180910;6.073;Perth
20180911;5.215;Perth
20180912;5.185;Perth
20180913;6.027;Perth
20180914;5.663;Perth
20180915;6.345;Perth
20180916;6.647;Perth
20180917;6.191;Perth
20180918;5.861;Perth
20180919;6.492;Perth
20180920;6.487;Perth
20180921;6.785;Perth
20180922;6.096;Perth
20180923;6.861;Perth
20180924;6.819;Perth
20180925;6.808;Perth
20180926;7.078;Perth
20180927;6.999;Perth
20180928;6.425;Perth
20180929;6.365;Perth
20180930;6.555;Perth
20181001;6.53;Perth
20181002;7.162;Perth
20181003;7.323;Perth
20181004;7.153;Perth
20181005;7.03;Perth
20181006;7.254;Perth
20181007;7.292;Perth
20181008;7.263;Perth
20181009;7.224;Perth
20181010;7.554;Perth
20181011;7.321;Perth
20181012;8.546;Perth
20181013;7.727;Perth
20181014;7.637;Perth
20181015;8.613;Perth
20181016;8.593;Perth
20181017;8.499;Perth
20181018;8.051;Perth
20181019;8.632;Perth
20181020;8.179;Perth
20181021;9.13;Perth
20181022;8.566;Perth
20181023;8.54;Perth
20181024;7.741;Perth
20181025;9.017;Perth
20181026;9.766;Perth
20181027;9.404;Perth
20181028;10.365;Perth
20181029;9.96;Perth
20181030;9.561;Perth
20181031;9.203;Perth
20181101;8.834;Perth
20181102;9.163;Perth
20181103;9.118;Perth
20181104;9.606;Perth
20181105;9.829;Perth
20181106;8.68;Perth
20181107;9.488;Perth
20181108;9.819;Perth
20181109;10.328;Perth
20181110;9.742;Perth
20181111;9.311;Perth
20181112;9.958;Perth
20181113;10.715;Perth
20181114;10.284;Perth
20181115;10.695;Perth
20181116;11.021;Perth
20181117;10.909;Perth
20181118;10.836;Perth
20181119;9.917;Perth
20181120;9.436;Perth
20181121;10.329;Perth
20181122;11.023;Perth
20181123;10.473;Perth
20181124;11.382;Perth
20181125;10.913;Perth
20181126;11.243;Perth
20181127;11.289;Perth
20181128;11.047;Perth
20181129;12.086;Perth
20181130;11.926;Perth
20181201;11.626;Perth
20181202;11.006;Perth
20181203;11.049;Perth
20181204;11.706;Perth
20181205;12.618;Perth
20181206;11.559;Perth
20181207;12.041;Perth
20181208;11.705;Perth
20181209;12.692;Perth
20181210;12.99;Perth
20181211;11.672;Perth
20181212;13.24;Perth
20181213;12.013;Perth
20181214;13.173;Perth
20181215;13.096;Perth
20181216;11.686;Perth
20181217;13.3;Perth
20181218;12.961;Perth
20181219;12.903;Perth
20181220;12.575;Perth
20181221;12.918;Perth
20181222;12.51;Perth
20181223;12.48;Perth
20181224;12.763;Perth
20181225;12.78;Perth
20181226;12.818;Perth
20181227;13.567;Perth
20181228;12.879;Perth
20181229;14.505;Perth
20181230;14.734;Perth
20181231;12.35;Perth
20190101;13.575;Perth
20190102;14.737;Perth
20190103;15.168;Perth
20190104;14.447;Perth
20190105;13.8;Perth
20190106;13.735;Perth
20190107;13.792;Perth
20190108;13.361;Perth
20190109;13.795;Perth
20190110;13.574;Perth
20190111;13.685;Perth
20190112;13.455;Perth
20190113;14.214;Perth
20190114;13.987;Perth
20190115;13.416;Perth
20190116;12.983;Perth
20190117;13.676;Perth
20190118;14.141;Perth
20190119;14.636;Perth
20190120;14.669;Perth
20190121;13.516;Perth
20190122;13.234;Perth
20190123;11.85;Perth
20190124;13.009;Perth
20190125;13.745;Perth
20190126;14.259;Perth
20190127;13.05;Perth
20190128;12.668;Perth
20190129;13.796;Perth
20190130;13.961;Perth
20190131;14.184;Perth
20190201;14.591;Perth
20190202;14.168;Perth
20190203;13.191;Perth
20190204;12.607;Perth
20190205;12.466;Perth
20190206;12.544;Perth
20190207;13.477;Perth
20190208;13.023;Perth
20190209;13.362;Perth
20190210;13.04;Perth
20190211;12.701;Perth
20190212;11.876;Perth
20190213;11.267;Perth
20190214;11.652;Perth
20190215;12.09;Perth
20190216;12.396;Perth
20190217;12.185;Perth
20190218;11.56;Perth
20190219;11.355;Perth
20190220;10.873;Perth
20190221;10.857;Perth
20190222;11.993;Perth
20190223;11.141;Perth
20190224;11.559;Perth
20190225;11.855;Perth
20190226;11.756;Perth
20190227;11.834;Perth
20190228;11.26;Perth
20190301;9.957;Perth
20190302;10.841;Perth
20190303;11.654;Perth
20190304;11.031;Perth
20190305;11.072;Perth
20190306;11.552;Perth
20190307;11.337;Perth
20190308;10.228;Perth
20190309;9.935;Perth
20190310;10.587;Perth
20190311;10.793;Perth
20190312;10.593;Perth
20190313;9.767;Perth
20190314;8.57;Perth
20190315;9.862;Perth
20190316;9.717;Perth
20190317;10.032;Perth
20190318;9.397;Perth
20190319;9.332;Perth
20190320;9.102;Perth
20190321;8.519;Perth
20190322;9.295;Perth
20190323;7.93;Perth
20190324;7.895;Perth
20190325;8.4;Perth
20190326;8.628;Perth
20190327;8.142;Perth
20190328;8.226;Perth
20190329;7.719;Perth
20190330;7.757;Perth
20190331;7.553;Perth
20190401;7.47;Perth
20190402;7.214;Perth
20190403;7.347;Perth
20190404;7.472;Perth
20190405;7.723;Perth
20190406;7.362;Perth
20190407;7.065;Perth
20190408;6.693;Perth
20190409;6.542;Perth
20190410;6.46;Perth
20190411;6.619;Perth
20190412;6.798;Perth
20190413;6.539;Perth
20190414;5.776;Perth
20190415;5.809;Perth
20190416;5.826;Perth
20190417;5.828;Perth
20190418;5.773;Perth
20190419;5.354;Perth
20190420;5.338;Perth
20190421;6.143;Perth
20190422;6.055;Perth
20190423;5.496;Perth
20190424;5.75;Perth
20190425;5.823;Perth
20190426;5.989;Perth
20190427;5.604;Perth
20190428;5.501;Perth
20190429;5.077;Perth
20190430;4.846;Perth
20190501;5.026;Perth
20190502;5.064;Perth
20190503;5.052;Perth
20190504;4.814;Perth
20190505;4.636;Perth
20190506;4.449;Perth
20190507;4.511;Perth
20190508;4.565;Perth
20190509;4.693;Perth
20190510;4.755;Perth
20190511;4.638;Perth
20190512;4.028;Perth
20190513;4.161;Perth
20190514;3.998;Perth
20190515;3.854;Perth
20190516;4.078;Perth
20190517;3.575;Perth
20190518;3.622;Perth
20190519;3.775;Perth
20190520;3.69;Perth
20190521;3.7;Perth
20190522;3.656;Perth
20190523;3.469;Perth
20190524;2.909;Perth
20190525;3.217;Perth
20190526;3.227;Perth
20190527;3.273;Perth
20190528;3.322;Perth
20190529;3.334;Perth
20190530;3.301;Perth
20190531;2.905;Perth
20190601;2.924;Perth
20190602;2.88;Perth
20190603;2.928;Perth
20190604;3.006;Perth
20190605;3.165;Perth
20190606;3.202;Perth
20190607;3.015;Perth
20190608;3.034;Perth
20190609;2.746;Perth
20190610;2.936;Perth
20190611;2.411;Perth
20190612;2.646;Perth
20190613;2.679;Perth
20190614;2.629;Perth
20190615;2.679;Perth
20190616;2.717;Perth
20190617;2.645;Perth
20190618;2.638;Perth
20190619;2.575;Perth
20190620;2.52;Perth
20190621;2.584;Perth
20190622;2.715;Perth
20190623;2.442;Perth
20190624;2.538;Perth
20190625;2.501;Perth
20190626;2.462;Perth
20190627;2.357;Perth
20190628;2.256;Perth
20190629;2.662;Perth
20190630;2.493;Perth
20190701;2.369;Perth
20190702;2.702;Perth
20190703;2.7;Perth
20190704;2.626;Perth
20190705;2.213;Perth
20190706;2.697;Perth
20190707;2.868;Perth
20190708;2.808;Perth
20190709;2.708;Perth
20190710;2.671;Perth
20190711;2.618;Perth
20190712;2.926;Perth
20190713;2.818;Perth
20190714;2.466;Perth
20190715;3.026;Perth
20190716;3.197;Perth
20190717;2.77;Perth
20190718;2.969;Perth
20190719;3.139;Perth
20190720;2.773;Perth
20190721;2.828;Perth
20190722;2.892;Perth
20190723;2.578;Perth
20190724;2.802;Perth
20190725;2.955;Perth
20190726;3.219;Perth
20190727;3.089;Perth
20190728;2.739;Perth
20190729;3.052;Perth
20190730;3.22;Perth
20190731;3.352;Perth
20190801;3.528;Perth
20190802;3.622;Perth
20190803;3.637;Perth
20190804;3.727;Perth
20190805;3.635;Perth
20190806;3.566;Perth
20190807;3.294;Perth
20190808;3.328;Perth
20190809;3.762;Perth
20190810;3.854;Perth
20190811;3.548;Perth
20190812;4.082;Perth
20190813;3.978;Perth
20190814;3.739;Perth
20190815;3.928;Perth
20190816;4.371;Perth
20190817;3.992;Perth
20190818;4.094;Perth
20190819;4.231;Perth
20190820;4.575;Perth
20190821;4.782;Perth
20190822;4.827;Perth
20190823;4.461;Perth
20190824;4.563;Perth
20190825;4.343;Perth
20190826;4.805;Perth
20190827;5.009;Perth
20190828;5.371;Perth
20190829;5.485;Perth
20190830;5.048;Perth
20190831;5.112;Perth
20190901;5.406;Perth
20190902;5.471;Perth
20190903;4.856;Perth
20190904;4.597;Perth
20190905;4.939;Perth
20190906;5.068;Perth
20190907;5.377;Perth
20190908;5.725;Perth
20190909;5.872;Perth
20190910;6.09;Perth
20190911;6.062;Perth
20190912;6.264;Perth
20190913;6.687;Perth
20190914;6.516;Perth
20190915;7.032;Perth
20190916;6.437;Perth
20190917;6.606;Perth
20190918;6.654;Perth
20190919;5.621;Perth
20190920;6.096;Perth
20190921;6.279;Perth
20190922;6.299;Perth
20190923;6.781;Perth
20190924;6.729;Perth
20190925;6.692;Perth
20190926;6.143;Perth
20190927;6.839;Perth
20190928;7.083;Perth
20190929;7.401;Perth
20190930;7.82;Perth
20191001;7.567;Perth
20191002;7.934;Perth
20191003;7.928;Perth
20191004;7.384;Perth
20191005;7.854;Perth
20191006;8.571;Perth
20191007;8.391;Perth
20191008;8.698;Perth
20191009;8.713;Perth
20191010;9.058;Perth
20191011;9.253;Perth
20191012;8.383;Perth
20191013;8.677;Perth
20191014;8.605;Perth
20191015;8.393;Perth
20191016;8.146;Perth
20191017;8.433;Perth
20191018;8.397;Perth
20191019;8.404;Perth
20191020;8.73;Perth
20191021;9.27;Perth
20191022;9.328;Perth
20191023;9.294;Perth
20191024;9.225;Perth
20191025;9.489;Perth
20191026;9.816;Perth
20191027;9.763;Perth
20191028;9.647;Perth
20191029;9.717;Perth
20191030;10.235;Perth
20191031;8.778;Perth
20191101;8.643;Perth
20191102;9.309;Perth
20191103;9.991;Perth
20191104;10.798;Perth
20191105;10.463;Perth
20191106;10.179;Perth
20191107;10.341;Perth
20191108;10.017;Perth
20191109;11.116;Perth
20191110;11.265;Perth
20191111;10.056;Perth
20191112;11.164;Perth
20191113;11.588;Perth
20191114;11.749;Perth
20191115;11.359;Perth
20191116;11.437;Perth
20191117;11.867;Perth
20191118;12.185;Perth
20191119;11.436;Perth
20191120;10.044;Perth
20191121;12.2;Perth
20191122;11.891;Perth
20191123;12.046;Perth
20191124;11.411;Perth
20191125;11.024;Perth
20191126;11.964;Perth
20191127;12.056;Perth
20191128;11.076;Perth
20191129;11.696;Perth
20191130;11.338;Perth
20191201;12.402;Perth
20191202;12.024;Perth
20191203;12.227;Perth
20191204;12.078;Perth
20191205;13.022;Perth
20191206;13.649;Perth
20191207;12.181;Perth
20191208;11.956;Perth
20191209;12.81;Perth
20191210;13.439;Perth
20191211;12.865;Perth
20191212;13.522;Perth
20191213;14.106;Perth
20191214;13.515;Perth
20191215;13.209;Perth
20191216;13.886;Perth
20191217;13.797;Perth
20191218;13.233;Perth
20191219;13.622;Perth
20191220;11.773;Perth
20191221;13.569;Perth
20191222;14.145;Perth
20191223;14.496;Perth
20191224;13.197;Perth
20191225;14.105;Perth
20191226;14.319;Perth
20191227;13.293;Perth
20191228;12.261;Perth
20191229;12.301;Perth
20191230;12.348;Perth
20191231;12.239;Perth
20200101;13.342;Perth
20200102;13.671;Perth
20200103;11.65;Perth
20200104;12.518;Perth
20200105;13.974;Perth
20200106;13.287;Perth
20200107;13.587;Perth
20200108;13.92;Perth
20200109;13.652;Perth
20200110;13.875;Perth
20200111;14.767;Perth
20200112;14.366;Perth
20200113;14.351;Perth
20200114;15.271;Perth
20200115;14.795;Perth
20200116;14.801;Perth
20200117;14.685;Perth
20200118;13.603;Perth
20200119;13.608;Perth
20200120;13.009;Perth
20200121;12.616;Perth
20200122;13.27;Perth
20200123;12.558;Perth
20200124;13.13;Perth
20200125;13.821;Perth
20200126;13.178;Perth
20200127;14.117;Perth
20200128;13.7;Perth
20200129;12.929;Perth
20200130;12.89;Perth
20200131;11.711;Perth
20200201;12.283;Perth
20200202;13.151;Perth
20200203;13.745;Perth
20200204;13.128;Perth
20200205;13.412;Perth
20200206;12.745;Perth
20200207;13.437;Perth
20200208;12.791;Perth
20200209;12.134;Perth
20200210;13.15;Perth
20200211;12.929;Perth
20200212;12.996;Perth
20200213;13.064;Perth
20200214;12.366;Perth
20200215;11.945;Perth
20200216;11.583;Perth
20200217;11.507;Perth
20200218;11.29;Perth
20200219;11.221;Perth
20200220;11.015;Perth
20200221;10.782;Perth
20200222;10.781;Perth
20200223;10.984;Perth
20200224;10.625;Perth
20200225;11.3;Perth
20200226;11.513;Perth
20200227;10.72;Perth
20200228;10.803;Perth
20200229;10.412;Perth
20200301;10.822;Perth
20200302;10.401;Perth
20200303;10.58;Perth
20200304;10.227;Perth
20200305;9.825;Perth
20200306;9.211;Perth
20200307;10.042;Perth
20200308;10.598;Perth
20200309;10.821;Perth
20200310;11.05;Perth
20200311;10.004;Perth
20200312;10.043;Perth
20200313;9.67;Perth
20200314;9.195;Perth
20200315;9.192;Perth
20200316;9.203;Perth
20200317;9.062;Perth
20200318;8.808;Perth
20200319;9.309;Perth
20200320;8.827;Perth
20200321;8.455;Perth
20200322;7.796;Perth
20200323;8.415;Perth
20200324;8.729;Perth
20200325;8.411;Perth
20200326;8.048;Perth
20200327;7.803;Perth
20200328;7.375;Perth
20200329;7.133;Perth
20200330;6.644;Perth
20200331;7.419;Perth
20200401;7.528;Perth
20200402;6.974;Perth
20200403;7.409;Perth
20200404;7.289;Perth
20200405;6.977;Perth
20200406;7.178;Perth
20200407;7.08;Perth
20200408;7.568;Perth
20200409;7.217;Perth
20200410;7.372;Perth
20200411;7.38;Perth
20200412;6.463;Perth
20200413;6.317;Perth
20200414;6.482;Perth
20200415;6.346;Perth
20200416;5.948;Perth
20200417;6.18;Perth
20200418;6.287;Perth
20200419;5.875;Perth
20200420;5.633;Perth
20200421;5.647;Perth
20200422;6.003;Perth
20200423;5.714;Perth
20200424;5.928;Perth
20200425;5.883;Perth
20200426;5.541;Perth
20200427;5.334;Perth
20200428;5.033;Perth
20200429;5.065;Perth
20200430;5.263;Perth
20200501;5.121;Perth
20200502;4.829;Perth
20200503;4.891;Perth
20200504;4.744;Perth
20200505;4.454;Perth
20200506;4.137;Perth
20200507;4.322;Perth
20200508;4.606;Perth
20200509;4.635;Perth
20200510;4.683;Perth
20200511;4.248;Perth
20200512;4.322;Perth
20200513;4.17;Perth
20200514;4.238;Perth
20200515;4.184;Perth
20200516;3.734;Perth
20200517;3.41;Perth
20200518;3.383;Perth
20200519;3.19;Perth
20200520;3.418;Perth
20200521;3.399;Perth
20200522;3.342;Perth
20200523;3.454;Perth
20200524;3.39;Perth
20200525;2.949;Perth
20200526;3.015;Perth
20200527;2.983;Perth
20200528;3.129;Perth
20200529;3.148;Perth
20200530;2.648;Perth
20200531;2.864;Perth
20200601;2.937;Perth
20200602;3.231;Perth
20200603;3.374;Perth
20200604;3.36;Perth
20200605;3.302;Perth
20200606;3.272;Perth
20200607;2.766;Perth
20200608;2.923;Perth
20200609;2.915;Perth
20200610;2.987;Perth
20200611;2.913;Perth
20200612;2.629;Perth
20200613;2.319;Perth
20200614;2.769;Perth
20200615;2.781;Perth
20200616;2.918;Perth
20200617;2.816;Perth
20200618;2.589;Perth
20200619;2.748;Perth
20200620;2.734;Perth
20200621;2.82;Perth
20200622;2.715;Perth
20200623;2.477;Perth
20200624;2.829;Perth
20200625;3.208;Perth
20200626;2.76;Perth
20200627;2.813;Perth
20200628;2.606;Perth
20200629;2.659;Perth
20200630;2.808;Perth
20200701;2.704;Perth
20200702;2.708;Perth
20200703;2.742;Perth
20200704;2.731;Perth
20200705;2.743;Perth
20200706;2.673;Perth
20200707;2.729;Perth
20200708;2.736;Perth
20200709;2.599;Perth
20200710;2.859;Perth
20200711;3.133;Perth
20200712;3.05;Perth
20200713;2.849;Perth
20200714;2.877;Perth
20200715;3.089;Perth
20200716;3.381;Perth
20200717;2.777;Perth
20200718;2.995;Perth
20200719;3.264;Perth
20200720;3.632;Perth
20200721;3.875;Perth
20200722;3.47;Perth
20200723;3.234;Perth
20200724;3.406;Perth
20200725;3.855;Perth
20200726;3.776;Perth
20200727;3.899;Perth
20200728;3.516;Perth
20200729;3.589;Perth
20200730;3.81;Perth
20200731;3.454;Perth
20200801;3.494;Perth
20200802;3.268;Perth
20200803;2.858;Perth
20200804;3.126;Perth
20200805;3.847;Perth
20200806;3.979;Perth
20200807;3.948;Perth
20200808;3.967;Perth
20200809;3.62;Perth
20200810;3.896;Perth
20200811;4.116;Perth
20200812;3.79;Perth
20200813;4.083;Perth
20200814;4.14;Perth
20200815;4.317;Perth
20200816;3.91;Perth
20200817;4.367;Perth
20200818;4.299;Perth
20200819;4.59;Perth
20200820;5.142;Perth
20200821;5.375;Perth
20200822;4.784;Perth
20200823;4.178;Perth
20200824;4.216;Perth
20200825;4.335;Perth
20200826;4.732;Perth
20200827;4.733;Perth
20200828;4.861;Perth
20200829;4.941;Perth
20200830;5.358;Perth
20200831;5.439;Perth
20200901;5.065;Perth
20200902;5.674;Perth
20200903;5.681;Perth
20200904;5.914;Perth
20200905;6.165;Perth
20200906;6.408;Perth
20200907;5.607;Perth
20200908;5.573;Perth
20200909;6.267;Perth
20200910;6.397;Perth
20200911;6.759;Perth
20200912;6.15;Perth
20200913;6.602;Perth
20200914;6.9;Perth
20200915;7.196;Perth
20200916;6.36;Perth
20200917;7.279;Perth
20200918;6.811;Perth
20200919;6.685;Perth
20200920;6.422;Perth
20200921;6.383;Perth
20200922;6.604;Perth
20200923;6.869;Perth
20200924;6.802;Perth
20200925;7.089;Perth
20200926;7.038;Perth
20200927;7.585;Perth
20200928;6.539;Perth
20200929;7.275;Perth
20200930;7.517;Perth
20201001;8.09;Perth
20201002;8.052;Perth
20201003;7.569;Perth
20201004;7.294;Perth
20201005;7.808;Perth
20201006;7.896;Perth
20201007;7.28;Perth
20201008;7.861;Perth
20201009;7.902;Perth
20201010;8.109;Perth
20201011;9.278;Perth
20201012;9.541;Perth
20201013;9.509;Perth
20201014;9.004;Perth
20201015;9.155;Perth
20201016;8.721;Perth
20201017;8.617;Perth
20201018;8.926;Perth
20201019;9.18;Perth
20201020;9.072;Perth
20201021;8.255;Perth
20201022;9.581;Perth
20201023;10.225;Perth
20201024;10.183;Perth
20201025;9.591;Perth
20201026;9.855;Perth
20201027;10.134;Perth
20201028;10.159;Perth
20201029;10.696;Perth
20201030;10.672;Perth
20201031;10.993;Perth
20201101;9.9;Perth
20201102;8.876;Perth
20201103;9.674;Perth
20201104;9.655;Perth
20201105;10.236;Perth
20201106;10.307;Perth
20201107;10.631;Perth
20201108;10.696;Perth
20201109;10.853;Perth
20201110;10.959;Perth
20201111;10.961;Perth
20201112;11.597;Perth
20201113;11.222;Perth
20201114;10.48;Perth
20201115;10.835;Perth
20201116;11.401;Perth
20201117;11.589;Perth
20201118;11.779;Perth
20201119;11.683;Perth
20201120;11.211;Perth
20201121;11.261;Perth
20201122;11.405;Perth
20201123;12.933;Perth
20201124;12.618;Perth
20201125;12.076;Perth
20201126;12.052;Perth
20201127;12.342;Perth
20201128;12.847;Perth
20201129;12.105;Perth
20201130;11.414;Perth
20201201;12.186;Perth
20201202;11.848;Perth
20201203;11.75;Perth
20201204;12.257;Perth
20201205;12.135;Perth
20201206;12.41;Perth
20201207;11.958;Perth
20201208;12.258;Perth
20201209;12.166;Perth
20201210;12.618;Perth
20201211;12.564;Perth
20201212;13.317;Perth
20201213;12.622;Perth
20201214;12.695;Perth
20201215;13.764;Perth
20201216;13.866;Perth
20201217;14.107;Perth
20201218;14.31;Perth
20201219;12.488;Perth
20201220;12.857;Perth
20201221;12.787;Perth
20201222;13.631;Perth
20201223;14.174;Perth
20201224;14.329;Perth
20201225;14.391;Perth
20201226;13.16;Perth
20201227;13.917;Perth
20201228;14.584;Perth
20201229;14.013;Perth
20201230;14.199;Perth
20201231;13.736;Perth
20210101;14.249;Perth
20210102;13.972;Perth
20210103;13.068;Perth
20210104;11.93;Perth
20210105;14.864;Perth
20210106;13.65;Perth
20210107;14.567;Perth
20210108;15.287;Perth
20210109;15.95;Perth
20210110;14.552;Perth
20210111;15.49;Perth
20210112;13.725;Perth
20210113;13.79;Perth
20210114;13.581;Perth
20210115;13.363;Perth
20210116;14.196;Perth
20210117;13.747;Perth
20210118;14.572;Perth
20210119;14.404;Perth
20210120;13.409;Perth
20210121;13.358;Perth
20210122;13.552;Perth
20210123;14.004;Perth
20210124;14.451;Perth
20210125;14.39;Perth
20210126;12.494;Perth
20210127;14.119;Perth
20210128;13.25;Perth
20210129;14.156;Perth
20210130;14.383;Perth
20210131;14.062;Perth
20210201;14.457;Perth
20210202;14.991;Perth
20210203;13.482;Perth
20210204;14.194;Perth
20210205;14.042;Perth
20210206;14.037;Perth
20210207;13.698;Perth
20210208;12.815;Perth
20210209;13.483;Perth
20210210;12.9;Perth
20210211;13.012;Perth
20210212;12.931;Perth
20210213;12.451;Perth
20210214;12.924;Perth
20210215;14.367;Perth
20210216;13.165;Perth
20210217;13.288;Perth
20210218;12.044;Perth
20210219;11.896;Perth
20210220;11.792;Perth
20210221;12.276;Perth
20210222;12.292;Perth
20210223;12.165;Perth
20210224;11.878;Perth
20210225;11.628;Perth
20210226;10.895;Perth
20210227;11.242;Perth
20210228;10.949;Perth
20210301;10.375;Perth
20210302;10.097;Perth
20210303;10.669;Perth
20210304;9.993;Perth
20210305;11.877;Perth
20210306;11.477;Perth
20210307;10.56;Perth
20210308;10.586;Perth
20210309;10.35;Perth
20210310;10.308;Perth
20210311;10.829;Perth
20210312;9.503;Perth
20210313;9.598;Perth
20210314;9.501;Perth
20210315;9.021;Perth
20210316;9.543;Perth
20210317;9.274;Perth
20210318;9.85;Perth
20210319;9.974;Perth
20210320;9.622;Perth
20210321;8.997;Perth
20210322;8.653;Perth
20210323;8.682;Perth
20210324;8.557;Perth
20210325;7.598;Perth
20210326;7.581;Perth
20210327;7.637;Perth
20210328;8.003;Perth
20210329;7.765;Perth
20210330;7.951;Perth
20210331;8.015;Perth
20210401;8.38;Perth
20210402;7.747;Perth
20210403;7.959;Perth
20210404;7.889;Perth
20210405;7.858;Perth
20210406;8.086;Perth
20210407;8.37;Perth
20210408;8.089;Perth
20210409;7.414;Perth
20210410;7.072;Perth
20210411;7.128;Perth
20210412;6.878;Perth
20210413;6.426;Perth
20210414;6.163;Perth
20210415;6.129;Perth
20210416;5.92;Perth
20210417;5.706;Perth
20210418;5.832;Perth
